build_id,scope_version,id_comercio,id_bandera,observed_days,geometric_mean_index,minimum_index,maximum_index,index_stddev,minimum_common_gtins,publishable_all_observed_days,banner_label
941da9b2-93b6-40b8-8de8-c9e27ad03e10,IDX_GROCERY_7_V1,15,1,5,96.38444252587769,95.38029594781318,97.25972597032303,0.8422950912770311,581,True,DIA
941da9b2-93b6-40b8-8de8-c9e27ad03e10,IDX_GROCERY_7_V1,10,1,5,96.8893295890716,96.81966131525395,96.97629311505197,0.07495025594330285,581,True,Hipermercado Carrefour
941da9b2-93b6-40b8-8de8-c9e27ad03e10,IDX_GROCERY_7_V1,12,1,5,98.0133142077141,97.86153558717568,98.32721031070281,0.1959676441714708,581,True,COTO
941da9b2-93b6-40b8-8de8-c9e27ad03e10,IDX_GROCERY_7_V1,11,2,5,98.63260832819346,98.29488458442465,98.91648427411153,0.3052304494856608,581,True,Changomas
941da9b2-93b6-40b8-8de8-c9e27ad03e10,IDX_GROCERY_7_V1,13,1,5,103.21791246036058,103.08909350102408,103.40854370741972,0.16012818379865185,581,True,Cooperativa Obrera
941da9b2-93b6-40b8-8de8-c9e27ad03e10,IDX_GROCERY_7_V1,9,3,5,103.43847220610067,103.32954757049728,103.58626091340297,0.11982229367374012,581,True,Jumbo
941da9b2-93b6-40b8-8de8-c9e27ad03e10,IDX_GROCERY_7_V1,2,1,5,103.74671345765513,102.88483277260625,104.42589838293055,0.7651345821947665,581,True,La Anonima
