build_id,snapshot_date,dispersion_level,id_comercio,id_bandera,provincia_codigo,publishable_products,median_dispersion_raw,median_dispersion_clean,excluded_critical_prices,coverage_status,banner_label
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-29,BANNER_PROVINCE,9,1,AR-G,0,,,0.0,SUPPRESSED,Vea
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-29,BANNER_PROVINCE,10,1,AR-P,0,,,0.0,SUPPRESSED,Hipermercado Carrefour
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-29,BANNER_PROVINCE,11,2,AR-P,0,,,6.0,SUPPRESSED,Changomas
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-29,BANNER_PROVINCE,10,1,AR-W,0,,,0.0,SUPPRESSED,Hipermercado Carrefour
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-29,BANNER_PROVINCE,10,1,AR-X,0,,,0.0,SUPPRESSED,Hipermercado Carrefour
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-29,BANNER_PROVINCE,10,1,AR-E,0,,,0.0,SUPPRESSED,Hipermercado Carrefour
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-29,BANNER_PROVINCE,9,1,AR-S,0,,,0.0,SUPPRESSED,Vea
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-29,BANNER_PROVINCE,10,4,AR-B,0,,,19.0,DIRECTIONAL,Maxi
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-29,BANNER_PROVINCE,12,1,AR-M,0,,,0.0,SUPPRESSED,COTO
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-29,BANNER_PROVINCE,10,4,AR-M,0,,,3.0,SUPPRESSED,Maxi
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-29,BANNER_PROVINCE,2,1,AR-S,0,,,2.0,DIRECTIONAL,La Anonima
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-29,BANNER_PROVINCE,12,1,AR-S,0,,,0.0,SUPPRESSED,COTO
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-29,BANNER_PROVINCE,9,1,AR-R,0,,,0.0,SUPPRESSED,Vea
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-29,BANNER_PROVINCE,13,1,AR-U,0,,,0.0,SUPPRESSED,Cooperativa Obrera
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-29,BANNER_PROVINCE,9,1,AR-T,0,,,0.0,DIRECTIONAL,Vea
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-29,BANNER_PROVINCE,10,2,AR-F,0,,,0.0,SUPPRESSED,Market
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-29,BANNER_PROVINCE,11,5,AR-H,0,,,2.0,SUPPRESSED,HiperChangomas
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-29,BANNER_PROVINCE,9,1,AR-U,0,,,0.0,SUPPRESSED,Vea
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-29,BANNER_PROVINCE,11,5,AR-J,0,,,2.0,SUPPRESSED,HiperChangomas
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-29,BANNER_PROVINCE,11,4,AR-C,0,,,0.0,SUPPRESSED,SuperChangomas
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-29,BANNER_PROVINCE,6,1,AR-A,0,,,0.0,SUPPRESSED,Supermercados Comodin
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-29,BANNER_PROVINCE,8,1,AR-X,0,,,11.0,DIRECTIONAL,Mariano Max
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-29,BANNER_PROVINCE,12,1,AR-Q,0,,,0.0,SUPPRESSED,COTO
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-29,BANNER_PROVINCE,10,4,AR-C,0,,,19.0,DIRECTIONAL,Maxi
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-29,BANNER_PROVINCE,10,2,AR-U,0,,,0.0,SUPPRESSED,Market
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-29,BANNER_PROVINCE,15,1,Buenos Aires,0,,,0.0,INVALID_GEOGRAPHY,DIA
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-29,BANNER_PROVINCE,10,2,AR-L,0,,,0.0,SUPPRESSED,Market
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-29,BANNER_PROVINCE,10,2,AR-T,0,,,0.0,SUPPRESSED,Market
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-29,BANNER_PROVINCE,10,2,AR-M,0,,,0.0,SUPPRESSED,Market
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-29,BANNER_PROVINCE,11,5,AR-M,0,,,6.0,SUPPRESSED,HiperChangomas
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-29,BANNER_PROVINCE,11,5,AR-B,0,,,6.0,DIRECTIONAL,HiperChangomas
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-29,BANNER_PROVINCE,11,5,AR-Q,0,,,2.0,SUPPRESSED,HiperChangomas
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-29,BANNER_PROVINCE,9,1,AR-C,0,,,0.0,SUPPRESSED,Vea
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-29,BANNER_PROVINCE,2,1,AR-T,0,,,0.0,SUPPRESSED,La Anonima
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-29,BANNER_PROVINCE,9,1,AR-Y,0,,,0.0,SUPPRESSED,Vea
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-29,BANNER_PROVINCE,9,1,AR-H,0,,,0.0,SUPPRESSED,Vea
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-29,BANNER_PROVINCE,11,5,AR-C,0,,,0.0,SUPPRESSED,HiperChangomas
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-29,BANNER_PROVINCE,11,2,AR-K,0,,,2.0,SUPPRESSED,Changomas
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-29,BANNER_PROVINCE,10,3,AR-M,0,,,0.0,DIRECTIONAL,Express
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-29,BANNER_PROVINCE,10,4,AR-H,0,,,3.0,SUPPRESSED,Maxi
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-29,BANNER_PROVINCE,11,4,AR-B,0,,,3.0,SUPPRESSED,SuperChangomas
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-29,BANNER_PROVINCE,11,4,,0,,,0.0,INVALID_GEOGRAPHY,SuperChangomas
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-29,BANNER_PROVINCE,11,5,AR-U,0,,,4.0,SUPPRESSED,HiperChangomas
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-29,BANNER_PROVINCE,11,5,AR-T,0,,,2.0,SUPPRESSED,HiperChangomas
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-29,BANNER_PROVINCE,11,5,AR-S,0,,,2.0,SUPPRESSED,HiperChangomas
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-29,BANNER_PROVINCE,6,2,AR-Y,0,,,0.0,SUPPRESSED,Maxi Comodin
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-29,BANNER_PROVINCE,10,2,AR-E,0,,,0.0,SUPPRESSED,Market
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-29,BANNER_PROVINCE,10,2,AR-X,0,,,0.0,SUPPRESSED,Market
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-29,BANNER_PROVINCE,9,3,AR-C,0,,,0.0,DIRECTIONAL,Jumbo
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-29,BANNER_PROVINCE,11,2,AR-E,0,,,2.0,SUPPRESSED,Changomas
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-29,BANNER_PROVINCE,9,3,AR-Q,0,,,0.0,SUPPRESSED,Jumbo
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-29,BANNER_PROVINCE,11,2,AR-G,0,,,4.0,SUPPRESSED,Changomas
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-29,BANNER_PROVINCE,10,3,,0,,,0.0,INVALID_GEOGRAPHY,Express
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-29,BANNER_PROVINCE,13,1,AR-X,0,,,0.0,SUPPRESSED,Cooperativa Obrera
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-29,BANNER_PROVINCE,10,4,AR-K,0,,,3.0,SUPPRESSED,Maxi
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-29,BANNER_PROVINCE,20,1,AR-E,0,,,0.0,SUPPRESSED,LA AGRICOLA REGIONAL COOPERATIVA LIMITADA
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-29,BANNER_PROVINCE,9,1,AR-W,0,,,0.0,SUPPRESSED,Vea
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-29,BANNER_PROVINCE,10,2,AR-K,0,,,0.0,SUPPRESSED,Market
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-29,BANNER_PROVINCE,9,3,AR-U,0,,,0.0,SUPPRESSED,Jumbo
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-29,BANNER_PROVINCE,9,1,AR-A,0,,,0.0,DIRECTIONAL,Vea
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-29,BANNER_PROVINCE,9,1,AR-K,0,,,0.0,SUPPRESSED,Vea
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-29,BANNER_PROVINCE,9,1,AR-D,0,,,3.0,SUPPRESSED,Vea
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-29,BANNER_PROVINCE,9,2,AR-S,0,,,2.0,SUPPRESSED,Disco
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-29,BANNER_PROVINCE,6,1,AR-Y,0,,,0.0,DIRECTIONAL,Supermercados Comodin
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-29,BANNER_PROVINCE,10,4,AR-A,0,,,4.0,SUPPRESSED,Maxi
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-29,BANNER_PROVINCE,10,2,AR-W,0,,,0.0,SUPPRESSED,Market
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-29,BANNER_PROVINCE,11,5,AR-X,0,,,8.0,SUPPRESSED,HiperChangomas
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-29,BANNER_PROVINCE,9,3,AR-S,0,,,0.0,SUPPRESSED,Jumbo
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-29,BANNER_PROVINCE,2,1,AR-N,0,,,0.0,SUPPRESSED,La Anonima
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-29,BANNER_PROVINCE,9,3,AR-T,0,,,0.0,SUPPRESSED,Jumbo
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-29,BANNER_PROVINCE,11,2,AR-D,0,,,2.0,SUPPRESSED,Changomas
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-29,BANNER_PROVINCE,11,2,AR-A,0,,,8.0,SUPPRESSED,Changomas
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-29,BANNER_PROVINCE,2,1,AR-L,0,,,0.0,SUPPRESSED,La Anonima
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-29,BANNER_PROVINCE,15,1,AR-X,0,,,0.0,SUPPRESSED,DIA
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-29,BANNER_PROVINCE,10,1,AR-R,0,,,0.0,SUPPRESSED,Hipermercado Carrefour
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-29,BANNER_PROVINCE,47,1,AR-B,0,,,15.0,SUPPRESSED,Sup. Unicoop
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-29,BANNER_PROVINCE,2,1,AR-J,0,,,0.0,SUPPRESSED,La Anonima
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-29,BANNER_PROVINCE,3,1,AR-C,0,,,0.0,SUPPRESSED,DEHEZA S.A.I.C.F. e I.
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-29,BANNER_PROVINCE,4,1,AR-C,0,,,0.0,SUPPRESSED,ESTACION LIMA S.A.
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-29,BANNER_PROVINCE,9,1,AR-J,0,,,0.0,SUPPRESSED,Vea
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-29,BANNER_PROVINCE,9,1,AR-F,0,,,0.0,SUPPRESSED,Vea
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-29,BANNER_PROVINCE,9,1,AR-Q,0,,,0.0,SUPPRESSED,Vea
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-29,NATIONAL,,,,640,0.11093478260869566,0.1106698561593158,402.0,PUBLISHABLE,
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-29,PROVINCE,,,AR-X,627,0.1267573173542291,0.1267573173542291,32.0,PUBLISHABLE,
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-29,PROVINCE,,,AR-U,613,0.12,0.11958333333333333,37.0,PUBLISHABLE,
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-29,PROVINCE,,,AR-S,630,0.11429409203737637,0.11429409203737637,6.0,PUBLISHABLE,
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-29,PROVINCE,,,AR-Y,64,0.10715649207502556,0.10715649207502556,4.0,DIRECTIONAL,
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-29,PROVINCE,,,AR-J,297,0.09622960045019696,0.09622960045019696,12.0,PUBLISHABLE,
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-29,PROVINCE,,,AR-R,627,0.09563472152533868,0.09553488372093023,41.0,PUBLISHABLE,
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-29,PROVINCE,,,AR-A,638,0.09056326679511,0.0903449843418527,31.0,PUBLISHABLE,
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-29,PROVINCE,,,AR-L,231,0.0851291386960974,0.0851291386960974,6.0,PUBLISHABLE,
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-29,PROVINCE,,,AR-Q,622,0.08439922393177819,0.08432432432432432,36.0,PUBLISHABLE,
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-29,PROVINCE,,,AR-T,446,0.08089847435175299,0.08089847435175299,10.0,PUBLISHABLE,
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-29,PROVINCE,,,AR-B,640,0.0748502994011976,0.0747211869966361,72.0,PUBLISHABLE,
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-29,PROVINCE,,,AR-M,589,0.060909090909090906,0.060909090909090906,13.0,PUBLISHABLE,
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-29,PROVINCE,,,AR-C,640,0.04993807183967221,0.04993807183967221,19.0,PUBLISHABLE,
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-29,PROVINCE,,,AR-W,613,0.046902654867256637,0.046902654867256637,6.0,PUBLISHABLE,
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-29,PROVINCE,,,AR-Z,372,0.04566305254378649,0.04566305254378649,36.0,PUBLISHABLE,
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-29,PROVINCE,,,AR-E,640,0.029298210343383962,0.029298210343383962,6.0,PUBLISHABLE,
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-29,PROVINCE,,,AR-K,0,,,5.0,SUPPRESSED,
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-29,PROVINCE,,,AR-D,0,,,7.0,SUPPRESSED,
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-29,PROVINCE,,,Buenos Aires,0,,,0.0,INVALID_GEOGRAPHY,
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-29,PROVINCE,,,AR-P,0,,,6.0,SUPPRESSED,
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-29,PROVINCE,,,AR-G,0,,,4.0,SUPPRESSED,
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-29,PROVINCE,,,,0,,,2.0,INVALID_GEOGRAPHY,
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-29,PROVINCE,,,AR-H,0,,,5.0,SUPPRESSED,
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-29,PROVINCE,,,AR-V,0,,,0.0,DIRECTIONAL,
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-29,PROVINCE,,,AR-F,0,,,2.0,SUPPRESSED,
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-29,PROVINCE,,,AR-N,0,,,4.0,DIRECTIONAL,
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-30,BANNER,11,2,,636,0.1297631038719299,0.1297631038719299,86.0,PUBLISHABLE,Changomas
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-30,BANNER,10,1,,630,0.10130630688671313,0.10130630688671313,0.0,PUBLISHABLE,Hipermercado Carrefour
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-30,BANNER,21,1,,155,0.1,0.1,17.0,PUBLISHABLE,Toledo
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-30,BANNER,2,1,,627,0.08571428571428572,0.08571428571428572,303.0,PUBLISHABLE,La Anonima
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-30,BANNER,13,1,,587,0.08059701492537313,0.08059701492537313,4.0,PUBLISHABLE,Cooperativa Obrera
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-30,BANNER,10,2,,602,0.07230905025073099,0.07230905025073099,0.0,PUBLISHABLE,Market
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-30,BANNER,23,1,,18,0.06810712111990261,0.06810712111990261,0.0,SUPPRESSED,Axion Energy
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-30,BANNER,3,1,,19,0.056179775280898875,0.056179775280898875,0.0,SUPPRESSED,DEHEZA S.A.I.C.F. e I.
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-30,BANNER,9,2,,589,0.052083333333333336,0.052083333333333336,2.0,PUBLISHABLE,Disco
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-30,BANNER,9,1,,608,0.05140531945151772,0.05140531945151772,3.0,PUBLISHABLE,Vea
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-30,BANNER,11,5,,636,0.04903563255966002,0.04903563255966002,40.0,PUBLISHABLE,HiperChangomas
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-30,BANNER,10,3,,438,0.0448496845961797,0.0448496845961797,0.0,PUBLISHABLE,Express
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-30,BANNER,9,3,,580,0.02702702702702703,0.02702702702702703,0.0,PUBLISHABLE,Jumbo
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-30,BANNER,12,1,,637,0.0,0.0,0.0,PUBLISHABLE,COTO
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-30,BANNER,6,1,,64,0.0,0.0,0.0,DIRECTIONAL,Supermercados Comodin
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-30,BANNER,15,1,,638,0.0,0.0,24.0,PUBLISHABLE,DIA
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-30,BANNER,24,1,,78,0.0,0.0,1.0,DIRECTIONAL,SIMPLICITY
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-30,BANNER,24,2,,106,0.0,0.0,1.0,PUBLISHABLE,FARMACITY
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-30,BANNER,10,4,,527,0.0,0.0,54.0,PUBLISHABLE,Maxi
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-30,BANNER,8,1,,0,,,11.0,DIRECTIONAL,Mariano Max
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-30,BANNER,20,1,,0,,,0.0,SUPPRESSED,LA AGRICOLA REGIONAL COOPERATIVA LIMITADA
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-30,BANNER,6,2,,0,,,0.0,SUPPRESSED,Maxi Comodin
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-30,BANNER,47,1,,0,,,15.0,SUPPRESSED,Sup. Unicoop
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-30,BANNER,4,1,,0,,,0.0,SUPPRESSED,ESTACION LIMA S.A.
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-30,BANNER,16,1,,0,,,0.0,SUPPRESSED,Hipermercado Libertad
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-30,BANNER,5,1,,0,,,0.0,SUPPRESSED,California Supermercados
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-30,BANNER,11,4,,0,,,3.0,SUPPRESSED,SuperChangomas
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-30,BANNER_PROVINCE,21,1,AR-B,155,0.1,0.1,17.0,PUBLISHABLE,Toledo
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-30,BANNER_PROVINCE,10,2,AR-B,526,0.06845417846282897,0.06845417846282897,0.0,PUBLISHABLE,Market
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-30,BANNER_PROVINCE,13,1,AR-B,581,0.060007229786721294,0.060007229786721294,3.0,PUBLISHABLE,Cooperativa Obrera
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-30,BANNER_PROVINCE,23,1,AR-B,7,0.05714285714285714,0.05714285714285714,0.0,SUPPRESSED,Axion Energy
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-30,BANNER_PROVINCE,9,2,AR-B,447,0.038461538461538464,0.038461538461538464,0.0,PUBLISHABLE,Disco
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-30,BANNER_PROVINCE,15,1,AR-A,624,0.03385899814471243,0.03385899814471243,18.0,PUBLISHABLE,DIA
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-30,BANNER_PROVINCE,2,1,AR-R,556,0.030019693889045337,0.030019693889045337,67.0,PUBLISHABLE,La Anonima
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-30,BANNER_PROVINCE,13,1,AR-Q,403,0.028450505525511403,0.028450505525511403,1.0,PUBLISHABLE,Cooperativa Obrera
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-30,BANNER_PROVINCE,13,1,AR-R,440,0.02804786836200449,0.02804786836200449,0.0,PUBLISHABLE,Cooperativa Obrera
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-30,BANNER_PROVINCE,23,1,AR-C,8,0.02797339593114241,0.02797339593114241,0.0,SUPPRESSED,Axion Energy
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-30,BANNER_PROVINCE,2,1,AR-Z,535,0.027777777777777776,0.027777777777777776,76.0,PUBLISHABLE,La Anonima
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-30,BANNER_PROVINCE,9,1,AR-B,465,0.027488584474885846,0.027488584474885846,0.0,PUBLISHABLE,Vea
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-30,BANNER_PROVINCE,2,1,AR-Q,537,0.022727272727272728,0.022727272727272728,71.0,PUBLISHABLE,La Anonima
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-30,BANNER_PROVINCE,2,1,AR-U,490,0.022727272727272728,0.022727272727272728,71.0,PUBLISHABLE,La Anonima
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-30,BANNER_PROVINCE,9,2,AR-C,408,0.020620748299319726,0.020620748299319726,0.0,PUBLISHABLE,Disco
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-30,BANNER_PROVINCE,15,1,AR-C,638,0.019916142557651992,0.019916142557651992,0.0,PUBLISHABLE,DIA
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-30,BANNER_PROVINCE,10,3,AR-C,436,0.019260140581224848,0.019260140581224848,0.0,PUBLISHABLE,Express
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-30,BANNER_PROVINCE,24,2,AR-C,103,0.0,0.0,0.0,PUBLISHABLE,FARMACITY
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-30,BANNER_PROVINCE,12,1,AR-C,615,0.0,0.0,0.0,PUBLISHABLE,COTO
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-30,BANNER_PROVINCE,24,1,AR-B,77,0.0,0.0,1.0,DIRECTIONAL,SIMPLICITY
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-30,BANNER_PROVINCE,10,3,AR-X,378,0.0,0.0,0.0,PUBLISHABLE,Express
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-30,BANNER_PROVINCE,9,1,AR-M,502,0.0,0.0,0.0,PUBLISHABLE,Vea
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-30,BANNER_PROVINCE,15,1,AR-B,638,0.0,0.0,0.0,PUBLISHABLE,DIA
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-30,BANNER_PROVINCE,10,2,AR-C,523,0.0,0.0,0.0,PUBLISHABLE,Market
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-30,BANNER_PROVINCE,24,2,AR-X,81,0.0,0.0,0.0,DIRECTIONAL,FARMACITY
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-30,BANNER_PROVINCE,10,3,AR-B,425,0.0,0.0,0.0,PUBLISHABLE,Express
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-30,BANNER_PROVINCE,9,1,AR-X,183,0.0,0.0,0.0,PUBLISHABLE,Vea
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-30,BANNER_PROVINCE,9,2,AR-X,322,0.0,0.0,0.0,PUBLISHABLE,Disco
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-30,BANNER_PROVINCE,15,1,AR-E,638,0.0,0.0,0.0,PUBLISHABLE,DIA
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-30,BANNER_PROVINCE,2,1,AR-B,457,0.0,0.0,8.0,PUBLISHABLE,La Anonima
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-30,BANNER_PROVINCE,10,1,AR-B,617,0.0,0.0,0.0,PUBLISHABLE,Hipermercado Carrefour
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-30,BANNER_PROVINCE,12,1,AR-B,630,0.0,0.0,0.0,PUBLISHABLE,COTO
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-30,BANNER_PROVINCE,11,5,AR-M,0,,,6.0,SUPPRESSED,HiperChangomas
941da9b2-93b6-40b8-8de8-c9e27ad03e10,2026-07-30,BANNER_PROVINCE,10,4,AR-H,0,,,3.0,SUPPRESSED,Maxi
