build_id,basket_version,snapshot_date,id_comercio,id_bandera,provincia_codigo,active_stores,complete_stores,branch_median_cost,coverage_status,banner_label
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-27,16,1,AR-M,1,0,,SUPPRESSED,Hipermercado Libertad
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-27,11,2,AR-N,2,2,33782.0,SUPPRESSED,Changomas
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-27,2,1,AR-N,1,0,,SUPPRESSED,La Anonima
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-27,5,1,AR-N,7,0,,SUPPRESSED,California Supermercados
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-27,10,1,AR-P,1,1,32263.0,SUPPRESSED,Hipermercado Carrefour
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-27,11,2,AR-P,3,3,33782.0,SUPPRESSED,Changomas
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-27,10,2,AR-P,1,0,,SUPPRESSED,Market
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-27,10,1,AR-Q,2,1,30049.0,SUPPRESSED,Hipermercado Carrefour
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-27,9,1,AR-Q,1,1,30401.0,SUPPRESSED,Vea
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-27,12,1,AR-Q,1,1,34145.52,SUPPRESSED,COTO
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-27,9,3,AR-Q,1,1,34471.0,SUPPRESSED,Jumbo
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-27,11,2,AR-Q,1,1,35902.0,SUPPRESSED,Changomas
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-27,11,5,AR-Q,1,1,36602.0,SUPPRESSED,HiperChangomas
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-27,2,1,AR-Q,31,0,,SUPPRESSED,La Anonima
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-27,13,1,AR-Q,22,0,,SUPPRESSED,Cooperativa Obrera
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-27,9,1,AR-R,3,2,30401.0,SUPPRESSED,Vea
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-27,10,1,AR-R,2,2,30931.0,SUPPRESSED,Hipermercado Carrefour
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-27,11,2,AR-R,4,4,35992.0,SUPPRESSED,Changomas
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-27,13,1,AR-R,25,0,,SUPPRESSED,Cooperativa Obrera
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-27,2,1,AR-R,31,0,,SUPPRESSED,La Anonima
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-27,10,1,AR-S,6,5,30693.0,DIRECTIONAL,Hipermercado Carrefour
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-27,15,1,AR-S,9,5,31419.0,DIRECTIONAL,DIA
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-27,12,1,AR-S,7,4,33083.0,SUPPRESSED,COTO
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-27,9,3,AR-S,1,1,33489.0,SUPPRESSED,Jumbo
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-27,11,5,AR-S,1,1,34272.0,SUPPRESSED,HiperChangomas
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-27,9,2,AR-S,1,1,35344.0,SUPPRESSED,Disco
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-27,23,1,AR-S,7,0,,SUPPRESSED,Axion Energy
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-27,9,1,AR-S,1,0,,SUPPRESSED,Vea
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-27,13,1,AR-S,2,0,,SUPPRESSED,Cooperativa Obrera
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-27,2,1,AR-S,12,0,,SUPPRESSED,La Anonima
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-27,10,1,AR-T,1,1,28450.0,SUPPRESSED,Hipermercado Carrefour
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-27,10,2,AR-T,3,3,28529.0,SUPPRESSED,Market
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-27,9,1,AR-T,11,9,29109.0,DIRECTIONAL,Vea
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-27,9,3,AR-T,1,1,30998.0,SUPPRESSED,Jumbo
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-27,11,2,AR-T,4,4,34272.0,SUPPRESSED,Changomas
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-27,11,5,AR-T,1,1,34732.0,SUPPRESSED,HiperChangomas
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-27,2,1,AR-T,2,0,,SUPPRESSED,La Anonima
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-27,16,1,AR-T,1,0,,SUPPRESSED,Hipermercado Libertad
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-27,6,1,AR-T,3,0,,SUPPRESSED,Supermercados Comodin
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-27,9,1,AR-U,2,1,30482.0,SUPPRESSED,Vea
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-27,10,1,AR-U,4,3,30956.0,SUPPRESSED,Hipermercado Carrefour
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-27,10,2,AR-U,2,2,33577.0,SUPPRESSED,Market
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-27,9,3,AR-U,1,1,35623.0,SUPPRESSED,Jumbo
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-27,11,2,AR-U,2,2,36782.0,SUPPRESSED,Changomas
941da9b2-93b6-40b8-8de8-c9e27ad03e10,CANASTA_2026W31_V1,2026-07-27,11,5,AR-U,2,2,37012.0,SUPPRESSED,HiperChangomas
